"musica";"musica_parecida";"nivel_de_similaridade"
"Fui Mlk - Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo";"Só Quero Ver";85,9291616645616
"eu vou ser rico - Teto";"Peça Íntima";85,9271471354605
"Você Lembra - Ao Vivo - Márcia Fellipe, Raphaela Santos";"Saudade Burra - Ao Vivo";85,9262720817792
"Toma Que Toma - Mc Negão Original, MC Cebezinho, Dj Yuri Pedrada, Mc Fidelis, MC GP, MC Jvila";"Chapa Máxima";85,9104567523077
"Amigo Da Minha Saudade - Ao Vivo - Henrique & Juliano";"Lapada Dela - Ao Vivo";85,8993539403418
"Imã de Problema - Henry Freitas, Mc Th";"eu vou ser rico";85,8986503359915
"Abracadabra - Lady Gaga";"Farra da Marcinha - Ao Vivo";85,8952383817204
"Medley de Igaratá 4 - Mc Negão Original, DJ Guh Mix";"MOTINHA 2.0 (Mete Marcha)";85,8906369424886
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Sujeito Homem - Ao Vivo";85,8872459142471
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"eu vou ser rico";85,8784347360401
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Última Saudade - Ao Vivo";85,8753808230567
"Descer Pra BC - Brenno & Matheus, DJ Ari SL";"Nossas Fotos";85,8681966349994
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"Observando Essa Salada";85,8590409847463
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"Sem Você";85,8541084271691
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Sem Você";85,8535084706015
"Saveiro - Kaique e Felipe, Luan Pereira";"Resenha do Arrocha";85,8414612370438
"Namora Ela - Ao Vivo - Bruno & Denner, Hugo & Guilherme";"Mentirosa - Ao Vivo";85,8262558281336
"eu vou ser rico - Teto";"Lovezin Bandido";85,825779749404
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"Medley de Igaratá 3";85,8140319778577
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Gosta De Rua - Ao Vivo";85,8133520655947
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Gosta De Rua - Ao Vivo";85,8133520655947
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"Peça Íntima";85,8113168721872
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"Sei Que Tu Me Odeia";85,8108334722963
"Peça Íntima - Murilo Huff, Ana Castela";"Nossas Fotos";85,8060056909542
"Medley de Igaratá 4 - Mc Negão Original, DJ Guh Mix";"Eu sou Cantor Não Sou Bandido";85,8042291667764
"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo - Hugo & Guilherme, Maiara & Maraisa";"365 Dias (Vida Mansa)";85,796857020728
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"MOTINHA 2.0 (Mete Marcha)";85,7892946638944
"Arruma Um Bão - Israel & Rodolffo";"Ilusão De Ótica - Ao Vivo";85,780761537579
"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo - Hugo & Guilherme, Maiara & Maraisa";"Paredões";85,7770603277854
"De Graça ou Pagando - Grelo";"Banquinho - Ao Vivo";85,7637951648318
"De Graça ou Pagando - Grelo";"Banquinho - Ao Vivo";85,7637951648318
"Fui Mlk - Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo";"Cronômetro - Ao Vivo";85,7549056933125
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Mentira Estampada";85,7503072265583
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"Fui Mlk";85,7484229373746
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Saudade Burra - Ao Vivo";85,7429570847065
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Saudade Burra - Ao Vivo";85,7429570847065
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"Lovezin Bandido";85,7428986831126
"Abracadabra - Lady Gaga";"Nada Com Nada - Ao Vivo";85,7428774924093
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"Medley de Igaratá 3";85,7393870482197
"Lapada Dela - Ao Vivo - Grupo Menos É Mais, Matheus Fernandes";"UM PALMO - Ao Vivo";85,7371417390404
"A Morte do Autotune - Matuê";"E Aí Como Que Tá ?";85,733830067882
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"UM PALMO - Ao Vivo";85,7326703472555
"Peça Íntima - Murilo Huff, Ana Castela";"Última Noite";85,7268760662473
"Cronômetro - Ao Vivo - Matheus & Kauan";"Saveiro";85,7189544526396
"Imã de Problema - Henry Freitas, Mc Th";"Descer Pra BC";85,7061458455788
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"UM PALMO - Ao Vivo";85,7034441665958
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"UM PALMO - Ao Vivo";85,6944896283345
"Desencontro de Mensagem - Marília Tavares";"Cronômetro - Ao Vivo";85,6923684249048
"Fui Mlk - Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo";"Nada Com Nada - Ao Vivo";85,6921815507357
"Última Saudade - Ao Vivo - Henrique & Juliano";"Nosso Primeiro Beijo - Ao Vivo";85,6896055897012
"Tando - Nuzio Medeiros, Henry Freitas, Kadu Martins";"365 Dias (Vida Mansa)";85,6850804360622
"Xonei - Jorge & Mateus, Henrique & Juliano";"Amigo Da Minha Saudade - Ao Vivo";85,6846661966389
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"Resenha do Arrocha";85,6758893722244
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"Amor Na Praia";85,6734220092261
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Nada Com Nada - Ao Vivo";85,6716007440859
"Xonei - Jorge & Mateus, Henrique & Juliano";"Cópia Proibida";85,6694309861507
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Última Noite - Solo";85,6693309359778
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Última Noite - Solo";85,6693309359778
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Apaguei Pra Todos - Ao Vivo";85,6692604218273
"Mentira Estampada - Wesley Safadão, Natanzinho Lima";"Saveiro";85,6647127686018
"Resenha do Arrocha - J. Eskine, Alef Donk";"Penélope Charmosa 2";85,6626605580298
"Sem Você - AgroPlay, Ana Castela, Léo Foguete";"Ilusão De Ótica - Ao Vivo";85,6551859944011
"Amigo Da Minha Saudade - Ao Vivo - Henrique & Juliano";"Gosta De Rua - Ao Vivo";85,6538476895951
"Amigo Da Minha Saudade - Ao Vivo - Henrique & Juliano";"Gosta De Rua - Ao Vivo";85,6538476895951
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Dia 1 - Versão Forró";85,6529635875936
"Cronômetro - Ao Vivo - Matheus & Kauan";"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo";85,652564473549
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"Amor Na Praia";85,651640920195
"Sem Você - AgroPlay, Ana Castela, Léo Foguete";"Cachorro";85,6308999626573
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Meu Carro nao tem Porta Luva - Remastered 2024";85,6255822948193
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Vai Lá - Ao Vivo em Goiânia";85,6227622721781
"Saveiro - Kaique e Felipe, Luan Pereira";"Mentira Estampada";85,6218748426041
"Lovezin Bandido - Melody, Latino, HITMAKER";"De Graça ou Pagando";85,6196994856544
"De Graça ou Pagando - Grelo";"Mentira Estampada";85,6152139599536
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"Descer Pra BC";85,607460592221
"Descer Pra BC - Brenno & Matheus, DJ Ari SL";"Pampa";85,5983328392727
"Tando - Nuzio Medeiros, Henry Freitas, Kadu Martins";"Descer Pra BC";85,5919870511522
"Cachorro - Thiago Carvalho";"Vai Lá - Ao Vivo em Goiânia";85,5887238634118
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Nosso Primeiro Beijo - Ao Vivo";85,5874304750849
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Nosso Primeiro Beijo - Ao Vivo";85,5874304750849
"FANTASMA (versão GORDÃO DO PC) - GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes";"Nada Com Nada - Ao Vivo";85,5854183536356
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Mentira Estampada";85,5827064462219
"Última Noite - NATTAN, Léo Foguete";"Body Splash - Ao Vivo";85,5817066217544
"E Aí Como Que Tá ? - MC Tuto, Oldilla";"A Morte do Autotune";85,5810567975458
"Banquinho - Ao Vivo - Felipe e Rodrigo";"UM PALMO - Ao Vivo";85,5780659859518
"Banquinho - Ao Vivo - Felipe e Rodrigo";"UM PALMO - Ao Vivo";85,5780659859518
"Peça Íntima - Murilo Huff, Ana Castela";"Fechando o Circo - Ao Vivo";85,5764203603668
"PARECE - Ao Vivo - Luan Santana";"Última Saudade - Ao Vivo";85,5713879945626
"PARECE - Ao Vivo - Luan Santana";"Última Saudade - Ao Vivo";85,5713879945626
"Peça Íntima - Murilo Huff, Ana Castela";"Arruma Um Bão";85,5706780567977
"Vida de Artista - MC Joãozinho VT, MC Tuto, Deejhay RB";"APT.";85,5704543344712
"Cachorro - Thiago Carvalho";"Cronômetro - Ao Vivo";85,5694024459239
"Farra da Marcinha - Ao Vivo - Márcia Fellipe, Wesley Safadão";"Saudade Burra - Ao Vivo";85,5673135201871
"eu vou ser rico - Teto";"De Graça ou Pagando";85,5668388597381
"Última Noite - NATTAN, Léo Foguete";"Farra da Marcinha - Ao Vivo";85,5626463644715
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"Ilusão De Ótica - Ao Vivo";85,5618742012151
"Cronômetro - Ao Vivo - Matheus & Kauan";"Cachorro";85,5612390511175
"Toma Que Toma - Mc Negão Original, MC Cebezinho, Dj Yuri Pedrada, Mc Fidelis, MC GP, MC Jvila";"Medley de Igaratá 4";85,5601172649283
"Body Splash - Ao Vivo - Felipe Araújo, Luan Pereira";"Triplex - Ao Vivo";85,5599262408312
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"Penélope Charmosa 2";85,5595586591863
"Nossas Fotos - Felipe Amorim, Zé Felipe";"Ilusão De Ótica - Ao Vivo";85,5534760399452
"Apaguei Pra Todos - Ao Vivo - Ferrugem, Sorriso Maroto";"UM PALMO - Ao Vivo";85,5518688557754
"Última Saudade - Ao Vivo - Henrique & Juliano";"Apaguei Pra Todos - Ao Vivo";85,5502015294287
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"MOTINHA 2.0 (Mete Marcha)";85,5487001941463
"Barulho Do Foguete - Ao Vivo - Zé Neto & Cristiano";"Gosta De Rua - Ao Vivo";85,5396192077517
"Barulho Do Foguete - Ao Vivo - Zé Neto & Cristiano";"Gosta De Rua - Ao Vivo";85,5396192077517
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"365 Dias (Vida Mansa)";85,539302815659
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Gosta De Rua - Ao Vivo";85,5343400075571
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Gosta De Rua - Ao Vivo";85,5343400075571
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Gosta De Rua - Ao Vivo";85,5343400075571
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Gosta De Rua - Ao Vivo";85,5343400075571
"Oh Garota Eu Quero Você Só Pra Mim - Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, MC K9, Mc Rodrigo do CN, mc pl alves";"Peça Íntima";85,5336985919643
"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo - Hugo & Guilherme, Maiara & Maraisa";"De Quem É A Culpa?";85,5317487365618
"Mentira Estampada - Wesley Safadão, Natanzinho Lima";"Banquinho - Ao Vivo";85,5288890191389
"Mentira Estampada - Wesley Safadão, Natanzinho Lima";"Banquinho - Ao Vivo";85,5288890191389
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"Saveiro";85,5280756706504
"Arruma Um Bão - Israel & Rodolffo";"Saudade Burra - Ao Vivo";85,5250960626533
"Imã de Problema - Henry Freitas, Mc Th";"MOTINHA 2.0 (Mete Marcha)";85,524120552574
"Saveiro - Kaique e Felipe, Luan Pereira";"Mentirosa - Ao Vivo";85,5233741718358
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Mentirosa - Ao Vivo";85,5132903889849
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Mentirosa - Ao Vivo";85,5132903889849
"A Noite (La Notte) - Ao Vivo - Gusttavo Lima";"De Quem É A Culpa?";85,502705275149
"Descer Pra BC - Brenno & Matheus, DJ Ari SL";"ESCADA DO PRÉDIO";85,4961687197913
"Universo - Manu, Matheus & Kauan";"PARECE - Ao Vivo";85,4867464759919
"Universo - Manu, Matheus & Kauan";"PARECE - Ao Vivo";85,4867464759919
"Universo - Manu, Matheus & Kauan";"PARECE - Ao Vivo";85,4867464759919
"Universo - Manu, Matheus & Kauan";"PARECE - Ao Vivo";85,4867464759919
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"Saveiro";85,4838165584957
"FANTASMA (versão GORDÃO DO PC) - GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes";"De Quem É A Culpa?";85,4836085403691
"eu vou ser rico - Teto";"SEQUÊNCIA STRIPTEASE";85,4835876324166
"Arruma Um Bão - Israel & Rodolffo";"Mentira Estampada";85,4832912788721
"Mentira Estampada - Wesley Safadão, Natanzinho Lima";"SEQUÊNCIA STRIPTEASE";85,4753028321578
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Última Noite";85,4680483805175
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"365 Dias (Vida Mansa)";85,4592869886955
"De Quem É A Culpa? - Cristiano Araújo, Marília Mendonça";"Sei Tocar Violão - Ao Vivo";85,4579685736643
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Última Vez - Ao Vivo";85,4528370108623
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Abracadabra";85,452230657887
"Arruma Um Bão - Israel & Rodolffo";"De Graça ou Pagando";85,4375343219173
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"Vai Lá - Ao Vivo em Goiânia";85,4358440204739
"Pilantra e Meio - Eric Land, Natanzinho Lima";"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo";85,433881125357
"Pilantra e Meio - Eric Land, Natanzinho Lima";"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo";85,433881125357
"Arruma Um Bão - Israel & Rodolffo";"Meninos e Meninas";85,4338061593425
"APT. - ROSÉ, Bruno Mars";"MTG PASSA PASSA PRA EU SARRAR";85,4331931782603
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Última Noite - Solo";85,4251443283292
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Fui Mlk";85,4147834483335
"Oh Garota Eu Quero Você Só Pra Mim - Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, MC K9, Mc Rodrigo do CN, mc pl alves";"eu vou ser rico";85,4129121989226
"Resenha do Arrocha - J. Eskine, Alef Donk";"SEQUÊNCIA STRIPTEASE";85,4104540700627
"Você Lembra - Ao Vivo - Márcia Fellipe, Raphaela Santos";"Namora Ela - Ao Vivo";85,4093463695335
"Só Quero Ver - BK, Deekapz, Evinha";"Desencontro de Mensagem";85,4089565899433
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo";85,4059135424192
"Penélope Charmosa 2 - Boladin 211, Dejinha, MC Rick";"Resenha do Arrocha";85,3970631475475
"Cronômetro - Ao Vivo - Matheus & Kauan";"Fui Mlk";85,3952800454289
"Coração Partido (Corazón Partío) - Ao Vivo - Grupo Menos É Mais";"Desencontro de Mensagem";85,3930635556528
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"365 Dias (Vida Mansa)";85,3870890873533
"Tando - Nuzio Medeiros, Henry Freitas, Kadu Martins";"eu vou ser rico";85,3794296042994
"De Graça ou Pagando - Grelo";"Medley de Igaratá 4";85,3693901216786
"eu vou ser rico - Teto";"Medley de Igaratá 3";85,3679230461256
"De Quem É A Culpa? - Cristiano Araújo, Marília Mendonça";"A Noite (La Notte) - Ao Vivo";85,3496446539927
"Última Noite - NATTAN, Léo Foguete";"UM PALMO - Ao Vivo";85,3382599670843
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Gosta De Rua - Ao Vivo";85,3362178293314
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Gosta De Rua - Ao Vivo";85,3362178293314
"Malvadinho - MC LUUKY, DJ JB Mix";"Penélope Charmosa 2";85,3203279758439
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Sei Que Tu Me Odeia";85,3058221053229
"eu vou ser rico - Teto";"Imã de Problema";85,3034347019741
"Você Lembra - Ao Vivo - Márcia Fellipe, Raphaela Santos";"Mentirosa - Ao Vivo";85,2901997918202
"eu vou ser rico - Teto";"Tando";85,2828810446606
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Lapada Dela - Ao Vivo";85,2754203552932
"Peça Íntima - Murilo Huff, Ana Castela";"eu vou ser rico";85,2676080430759
"Última Vez - Ao Vivo - Naiara Azevedo, Clayton & Romário";"Banquinho - Ao Vivo";85,2659572597708
"Última Vez - Ao Vivo - Naiara Azevedo, Clayton & Romário";"Banquinho - Ao Vivo";85,2659572597708
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Desencontro de Mensagem";85,259697256717
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"FANTASMA (versão GORDÃO DO PC)";85,2593128059753
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Amor Na Praia";85,2500358625533
"APT. - ROSÉ, Bruno Mars";"Toma Que Toma";85,2497560194769
"Arruma Um Bão - Israel & Rodolffo";"Amigo Da Minha Saudade - Ao Vivo";85,2490476809796
"Calculista - MC Joãozinho VT, DJ JR No Beat";"MTG PASSA PASSA PRA EU SARRAR";85,2480912573746
"Última Vez - Ao Vivo - Naiara Azevedo, Clayton & Romário";"Rolê Não Ama";85,2475774568436
"Calculista - MC Joãozinho VT, DJ JR No Beat";"Eu sou Cantor Não Sou Bandido";85,2468196874957
"Sem Você - AgroPlay, Ana Castela, Léo Foguete";"Sujeito Homem - Ao Vivo";85,2433540685886
"Última Noite - Solo - Léo Foguete";"Cópia Proibida";85,2429742463426
"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo - Hugo & Guilherme, Maiara & Maraisa";"Saudade Burra - Ao Vivo";85,2410738388135
"Arruma Um Bão - Israel & Rodolffo";"eu vou ser rico";85,2398056037922
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"APT.";85,2373756510371
"Banquinho - Ao Vivo - Felipe e Rodrigo";"De Graça ou Pagando";85,2360829909936
"Banquinho - Ao Vivo - Felipe e Rodrigo";"De Graça ou Pagando";85,2360829909936
"Pilantra e Meio - Eric Land, Natanzinho Lima";"UM PALMO - Ao Vivo";85,227679829291
"Pilantra e Meio - Eric Land, Natanzinho Lima";"UM PALMO - Ao Vivo";85,227679829291
"Arruma Um Bão - Israel & Rodolffo";"Descer Pra BC";85,2166462978047
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Fechando o Circo - Ao Vivo";85,2154547658998
"Nosso Primeiro Beijo - Ao Vivo - Gloria Groove";"Apaguei Pra Todos - Ao Vivo";85,2022276816402
"Chapa Máxima - Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp";"Toma Que Toma";85,1958091202746
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"Xonei";85,1915866660742
"Amor Na Praia - NATTAN";"Cachorro";85,1885413563015
"Amigo Da Minha Saudade - Ao Vivo - Henrique & Juliano";"Saveiro";85,1884510191889
"Saveiro - Kaique e Felipe, Luan Pereira";"Amigo Da Minha Saudade - Ao Vivo";85,1831983553935
"Sei Tocar Violão - Ao Vivo - Clayton & Romário";"Xonei";85,181974186427
"eu vou ser rico - Teto";"Xonei";85,1732212151796
"A Bebê Quer Oque - MC Cebezinho, DJ Oreia, Menor Richard, MC GP, Mc Don Juan, Love Funk";"Toma Que Toma";85,1673807380745
"Farra da Marcinha - Ao Vivo - Márcia Fellipe, Wesley Safadão";"Última Noite - Solo";85,1629292263347
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Sei Que Tu Me Odeia";85,1612176642008
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Sei Que Tu Me Odeia";85,1612176642008
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"Medley de Igaratá 3";85,1582897972489
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Body Splash - Ao Vivo";85,1580040781416
"eu vou ser rico - Teto";"Banquinho - Ao Vivo";85,152688998065
"eu vou ser rico - Teto";"Banquinho - Ao Vivo";85,152688998065
"Imã de Problema - Henry Freitas, Mc Th";"Última Noite";85,1445061529635
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Barulho Do Foguete - Ao Vivo";85,1383973329029
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Calculista";85,1377343922328
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Coração Partido (Corazón Partío) - Ao Vivo";85,1339065500792
"Vida de Artista - MC Joãozinho VT, MC Tuto, Deejhay RB";"eu vou ser rico";85,1330087053063
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Body Splash - Ao Vivo";85,1278858694083
"Cópia Proibida - Léo Foguete";"Xonei";85,1265187072211
"APT. - ROSÉ, Bruno Mars";"Lovezin Bandido";85,1264820581373
"Cachorro - Thiago Carvalho";"APT.";85,1256958490851
"Mentirosa - Ao Vivo - Hugo & Guilherme, Wesley Safadão";"Cronômetro - Ao Vivo";85,1215505555569
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"Meu Carro nao tem Porta Luva - Remastered 2024";85,1168665401376
"Arruma Um Bão - Israel & Rodolffo";"A Noite (La Notte) - Ao Vivo";85,1139028570804
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Sem Você";85,113875891092
"Lapada Dela - Ao Vivo - Grupo Menos É Mais, Matheus Fernandes";"Dia 1 - Versão Forró";85,1107614955587
"A Noite (La Notte) - Ao Vivo - Gusttavo Lima";"De Quem É A Culpa?";85,1086063040558
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"Vida de Artista";85,1047199823821
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"Cachorro";85,1003394762824
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"Última Vez - Ao Vivo";85,1002241053127
"Saveiro - Kaique e Felipe, Luan Pereira";"Nada Com Nada - Ao Vivo";85,0996685266023
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"UM PALMO - Ao Vivo";85,0982176142732
"Sei Tocar Violão - Ao Vivo - Clayton & Romário";"Ilusão De Ótica - Ao Vivo";85,0741913088943
"Amigo Da Minha Saudade - Ao Vivo - Henrique & Juliano";"Sem Você";85,0735562751584
"Cópia Proibida - Léo Foguete";"Última Noite - Solo";85,0729027000929
"Penélope Charmosa 2 - Boladin 211, Dejinha, MC Rick";"Medley de Igaratá 3";85,0645116580975
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Fechando o Circo - Ao Vivo";85,0599713516054
"Última Noite - NATTAN, Léo Foguete";"UM PALMO - Ao Vivo";85,0536767238915
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"Resenha do Arrocha";85,0514569957
"Desencontro de Mensagem - Marília Tavares";"Mentira Estampada";85,0497684054035
"Última Noite - Solo - Léo Foguete";"Peça Íntima";85,0463059197743
"Descer Pra BC - Brenno & Matheus, DJ Ari SL";"SEQUÊNCIA STRIPTEASE";85,0438636472261
"Saveiro - Kaique e Felipe, Luan Pereira";"365 Dias (Vida Mansa)";85,0437016824483
"Body Splash - Ao Vivo - Felipe Araújo, Luan Pereira";"Sujeito Homem - Ao Vivo";85,0422641575023
